Time,Lat,Long,SS-RSRP,PCI
47:36.1,37.381247,-120.808877,-89.2,512
47:36.6,37.381247,-120.808877,-88.6,512
47:36.7,37.381245,-120.808862,-88.6,512
47:37.1,37.381245,-120.808862,-88.9,512
47:37.6,37.381245,-120.808862,-92.1,512
47:37.7,37.381248,-120.808851,-92.1,512
47:38.1,37.381248,-120.808851,-89.1,512
47:38.6,37.381248,-120.808851,-88.4,512
47:38.7,37.381258,-120.808846,-88.4,512
47:39.1,37.381258,-120.808846,-88.9,512
47:39.6,37.381258,-120.808846,-91.1,512
47:39.7,37.381261,-120.808849,-91.1,512
47:40.1,37.381261,-120.808849,-90,512
47:40.6,37.381261,-120.808849,-89.4,512
47:40.7,37.381276,-120.808848,-89.4,512
47:41.1,37.381276,-120.808848,-89.5,512
47:41.6,37.381276,-120.808848,-89.3,512
47:41.7,37.381287,-120.80885,-89.3,512
47:42.1,37.381287,-120.80885,-89.4,512
47:42.6,37.381287,-120.80885,-87.5,512
47:42.7,37.381295,-120.808857,-87.5,512
47:43.1,37.381295,-120.808857,-89.8,512
47:43.7,37.381295,-120.808857,-92.1,512
47:43.7,37.381304,-120.808865,-92.1,512
47:44.2,37.381304,-120.808865,-90.8,512
47:44.7,37.381304,-120.808865,-87.5,512
47:44.7,37.381311,-120.808873,-87.5,512
47:45.2,37.381311,-120.808873,-90.4,512
47:45.7,37.381317,-120.80888,-90.4,512
47:45.7,37.381317,-120.80888,-90.7,512
47:46.2,37.381317,-120.80888,-89.5,512
47:46.7,37.381324,-120.808885,-89.5,512
47:46.7,37.381324,-120.808885,-90.5,512
47:47.2,37.381324,-120.808885,-90.7,512
47:47.7,37.381328,-120.808887,-90.7,512
47:47.7,37.381328,-120.808887,-90.1,512
47:48.2,37.381328,-120.808887,-92.3,512
47:48.7,37.381334,-120.808894,-92.3,512
47:48.7,37.381334,-120.808894,-93.4,512
47:49.2,37.381334,-120.808894,-87.7,512
47:49.7,37.381342,-120.808883,-87.7,512
47:49.7,37.381342,-120.808883,-88.8,512
47:50.2,37.381342,-120.808883,-89.5,512
47:50.7,37.381336,-120.808867,-89.5,512
47:50.7,37.381336,-120.808867,-94.4,512
47:51.2,37.381336,-120.808867,-91.4,512
47:51.7,37.38133,-120.808858,-91.4,512
47:51.7,37.38133,-120.808858,-90.5,512
47:52.2,37.38133,-120.808858,-90.9,512
47:52.7,37.381327,-120.808858,-90.9,512
47:52.7,37.381327,-120.808858,-92.7,512
47:53.2,37.381327,-120.808858,-92.2,512
47:53.7,37.381326,-120.808859,-92.2,512
47:53.8,37.381326,-120.808859,-95.7,512
47:54.3,37.381326,-120.808859,-96.8,512
47:54.8,37.381326,-120.808859,-96.7,512
47:55.3,37.381326,-120.808859,-95.8,512
47:55.7,37.381325,-120.80886,-95.8,512
47:55.8,37.381325,-120.80886,-94.5,512
47:56.3,37.381325,-120.80886,-95.2,512
47:56.8,37.381325,-120.80886,-95.4,512
47:57.3,37.381325,-120.80886,-94.3,512
47:57.8,37.381325,-120.80886,-87.1,512
47:58.3,37.381325,-120.80886,-88.2,512
47:58.7,37.381324,-120.808863,-88.2,512
47:58.8,37.381324,-120.808863,-88.9,512
47:59.3,37.381324,-120.808863,-90.5,512
47:59.7,37.38132,-120.808865,-90.5,512
47:59.8,37.38132,-120.808865,-92.8,512
48:00.3,37.38132,-120.808865,-88.6,512
48:00.7,37.381316,-120.808874,-88.6,512
48:00.8,37.381316,-120.808874,-93.8,512
48:01.3,37.381316,-120.808874,-92.6,512
48:01.7,37.381313,-120.808876,-92.6,512
48:01.8,37.381313,-120.808876,-89.5,512
48:02.3,37.381313,-120.808876,-93.1,512
48:02.7,37.381306,-120.808878,-93.1,512
48:02.8,37.381306,-120.808878,-91.4,512
48:03.3,37.381306,-120.808878,-93.9,512
48:03.7,37.381303,-120.808882,-93.9,512
48:03.8,37.381303,-120.808882,-89.6,512
48:04.3,37.381303,-120.808882,-88.7,512
48:04.7,37.381296,-120.808885,-88.7,512
48:04.8,37.381296,-120.808885,-88.5,512
48:05.2,37.381289,-120.80887,-88.5,512
48:05.3,37.381289,-120.80887,-90.1,512
48:05.7,37.381281,-120.808855,-90.1,512
48:05.8,37.381281,-120.808855,-89.3,512
48:06.3,37.381281,-120.808855,-87.4,512
48:06.7,37.381288,-120.808838,-87.4,512
48:06.8,37.381288,-120.808838,-88.9,512
48:07.3,37.381288,-120.808838,-87.7,512
48:07.7,37.38129,-120.808838,-87.7,512
48:07.8,37.38129,-120.808838,-88.6,512
48:08.3,37.38129,-120.808838,-90.8,512
48:08.7,37.3813,-120.808824,-90.8,512
48:08.8,37.3813,-120.808824,-88.7,512
48:09.3,37.3813,-120.808824,-88.5,512
48:09.8,37.3813,-120.808824,-87.6,512
48:10.3,37.3813,-120.808824,-86.1,512
48:10.7,37.381302,-120.808826,-86.1,512
48:10.8,37.381302,-120.808826,-88.3,512
48:11.3,37.381302,-120.808826,-86.4,512
48:11.7,37.381303,-120.808837,-86.4,512
48:11.8,37.381303,-120.808837,-88,512
48:12.3,37.381303,-120.808837,-86.3,512
48:12.7,37.381301,-120.808853,-86.3,512
48:12.8,37.381301,-120.808853,-89.6,512
48:13.3,37.381301,-120.808853,-88.7,512
48:13.7,37.381298,-120.808873,-88.7,512
48:13.8,37.381298,-120.808873,-87.5,512
48:14.3,37.381298,-120.808873,-87.8,512
48:14.7,37.381297,-120.808895,-87.8,512
48:14.8,37.381297,-120.808895,-87.7,512
48:15.3,37.381297,-120.808895,-88.1,512
48:15.7,37.381296,-120.808913,-88.1,512
48:15.8,37.381296,-120.808913,-88.4,512
48:16.3,37.381296,-120.808913,-91.1,512
48:16.7,37.381298,-120.808928,-91.1,512
48:16.8,37.381298,-120.808928,-90.3,512
48:17.3,37.381298,-120.808928,-91.2,512
48:17.7,37.381302,-120.808943,-91.2,512
48:17.9,37.381302,-120.808943,-92.3,512
48:18.4,37.381302,-120.808943,-90.6,512
48:18.7,37.381309,-120.808955,-90.6,512
48:18.9,37.381309,-120.808955,-90.8,512
48:19.4,37.381309,-120.808955,-92.1,512
48:19.7,37.381316,-120.80897,-92.1,512
48:19.9,37.381316,-120.80897,-90.3,512
48:20.4,37.381316,-120.80897,-91.1,512
48:20.7,37.381324,-120.80898,-91.1,512
48:20.9,37.381324,-120.80898,-92.3,512
48:21.4,37.381324,-120.80898,-90,512
48:21.7,37.381331,-120.808986,-90,512
48:21.9,37.381331,-120.808986,-90.3,512
48:22.4,37.381331,-120.808986,-90.1,512
48:22.7,37.38134,-120.808989,-90.1,512
48:22.9,37.38134,-120.808989,-91.2,512
48:23.4,37.38134,-120.808989,-93.3,512
48:23.7,37.38135,-120.808991,-93.3,512
48:23.9,37.38135,-120.808991,-91.2,512
48:24.4,37.38135,-120.808991,-92.3,512
48:24.7,37.381359,-120.808993,-92.3,512
48:24.9,37.381359,-120.808993,-90.5,512
48:25.4,37.381359,-120.808993,-90.8,512
48:25.7,37.381367,-120.808994,-90.8,512
48:25.9,37.381367,-120.808994,-91.8,512
48:26.7,37.381377,-120.808992,-91.8,512
48:26.9,37.381377,-120.808992,-89.6,512
48:27.4,37.381377,-120.808992,-91,512
48:27.7,37.381388,-120.808989,-91,512
48:27.9,37.381388,-120.808989,-89.5,512
48:28.4,37.381388,-120.808989,-92.6,512
48:28.7,37.381398,-120.808983,-92.6,512
48:28.9,37.381398,-120.808983,-88.2,512
48:29.4,37.381398,-120.808983,-92.4,512
48:29.7,37.381408,-120.808974,-92.4,512
48:29.9,37.381408,-120.808974,-90.7,512
48:30.4,37.381408,-120.808974,-92.4,512
48:30.7,37.381415,-120.808964,-92.4,512
48:31.4,37.381415,-120.808964,-92,512
48:31.7,37.381422,-120.808951,-92,512
48:32.4,37.381422,-120.808951,-93.8,512
48:32.7,37.381428,-120.80894,-93.8,512
48:32.9,37.381428,-120.80894,-96.2,512
48:33.4,37.381428,-120.80894,-89.8,512
48:33.7,37.381433,-120.808926,-89.8,512
48:33.9,37.381433,-120.808926,-92.6,512
48:34.4,37.381433,-120.808926,-90.4,512
48:34.7,37.381435,-120.808915,-90.4,512
48:34.9,37.381435,-120.808915,-93,512
48:35.4,37.381435,-120.808915,-94.1,512
48:35.7,37.381436,-120.808903,-94.1,512
48:35.9,37.381436,-120.808903,-93.7,512
48:36.4,37.381436,-120.808903,-93.2,512
48:36.7,37.381434,-120.80889,-93.2,512
48:37.0,37.381434,-120.80889,-94.7,512
48:37.5,37.381434,-120.80889,-92.3,512
48:37.7,37.381431,-120.80888,-92.3,512
48:38.0,37.381431,-120.80888,-92.7,512
48:38.5,37.381431,-120.80888,-88.9,512
48:38.7,37.381429,-120.808868,-88.9,512
48:39.0,37.381429,-120.808868,-90.2,512
48:39.5,37.381429,-120.808868,-92.5,512
48:39.7,37.381425,-120.808855,-92.5,512
48:40.0,37.381425,-120.808855,-90.7,512
48:40.5,37.381425,-120.808855,-94.3,512
48:40.7,37.381425,-120.808844,-94.3,512
48:41.0,37.381425,-120.808844,-90.1,512
48:41.5,37.381425,-120.808844,-92.4,512
48:41.7,37.381425,-120.808833,-92.4,512
48:42.0,37.381425,-120.808833,-91.2,512
48:42.5,37.381425,-120.808833,-92.7,512
48:42.7,37.381423,-120.808822,-92.7,512
48:43.0,37.381423,-120.808822,-91.1,512
48:43.5,37.381423,-120.808822,-91.4,512
48:43.7,37.38142,-120.808812,-91.4,512
48:44.0,37.38142,-120.808812,-93.8,512
48:44.5,37.38142,-120.808812,-92.3,512
48:44.7,37.381418,-120.808801,-92.3,512
48:45.0,37.381418,-120.808801,-92.6,512
48:45.5,37.381418,-120.808801,-91,512
48:45.7,37.381416,-120.80879,-91,512
48:46.0,37.381416,-120.80879,-92.4,512
48:46.5,37.381416,-120.80879,-93.2,512
48:46.7,37.381416,-120.808779,-93.2,512
48:47.1,37.381416,-120.808779,-93.3,512
48:47.6,37.381416,-120.808779,-92.7,512
48:47.7,37.381417,-120.808768,-92.7,512
48:48.1,37.381417,-120.808768,-94.5,512
48:48.6,37.381417,-120.808768,-92.4,512
48:48.7,37.381416,-120.808758,-92.4,512
48:49.1,37.381416,-120.808758,-92.5,512
48:49.6,37.381416,-120.808758,-94.4,512
48:49.7,37.381419,-120.808751,-94.4,512
48:50.1,37.381419,-120.808751,-93.5,512
48:50.6,37.381419,-120.808751,-92.9,512
48:50.7,37.381421,-120.808743,-92.9,512
48:51.1,37.381421,-120.808743,-93.8,512
48:51.6,37.381421,-120.808743,-92,512
48:51.7,37.381422,-120.808733,-92,512
48:52.1,37.381422,-120.808733,-94.9,512
48:52.6,37.381422,-120.808733,-93.4,512
48:52.7,37.381423,-120.808721,-93.4,512
48:53.1,37.381423,-120.808721,-93.3,512
48:53.6,37.381423,-120.808721,-89.9,512
48:53.7,37.381422,-120.808711,-89.9,512
48:54.1,37.381422,-120.808711,-90.7,512
48:54.7,37.381422,-120.808711,-92.7,512
48:54.7,37.381416,-120.808698,-92.7,512
48:55.2,37.381416,-120.808698,-91.8,512
48:55.7,37.381415,-120.808682,-91.8,512
48:55.7,37.381415,-120.808682,-90.2,512
48:56.2,37.381415,-120.808682,-93,512
48:56.7,37.381416,-120.808666,-93,512
48:56.7,37.381416,-120.808666,-90.3,512
48:57.2,37.381416,-120.808666,-88.8,512
48:57.7,37.381421,-120.808652,-88.8,512
48:57.7,37.381421,-120.808652,-88.4,512
48:58.2,37.381421,-120.808652,-87.3,512
48:58.7,37.381422,-120.80864,-87.3,512
48:58.7,37.381422,-120.80864,-89.3,512
48:59.2,37.381422,-120.80864,-85.7,512
48:59.7,37.381429,-120.808632,-85.7,512
48:59.7,37.381429,-120.808632,-83.2,512
49:00.2,37.381429,-120.808632,-86.5,512
49:00.7,37.381434,-120.808621,-86.5,512
49:00.7,37.381434,-120.808621,-92.5,512
49:01.2,37.381434,-120.808621,-85.4,512
49:01.7,37.381434,-120.80862,-85.4,512
49:01.7,37.381434,-120.80862,-89,512
49:02.2,37.381434,-120.80862,-83.1,512
49:02.7,37.38143,-120.80863,-83.1,512
49:02.7,37.38143,-120.80863,-84.6,512
49:03.2,37.38143,-120.80863,-80.8,512
49:03.7,37.381427,-120.808637,-80.8,512
49:03.7,37.381427,-120.808637,-79.5,512
49:04.2,37.381427,-120.808637,-81.1,512
49:04.7,37.381426,-120.808642,-81.1,512
49:04.7,37.381426,-120.808642,-79.5,512
49:05.3,37.381426,-120.808642,-78.7,512
49:05.7,37.381426,-120.808646,-78.7,512
49:05.8,37.381426,-120.808646,-78.6,512
49:06.3,37.381426,-120.808646,-79.1,512
49:06.7,37.381426,-120.808647,-79.1,512
49:06.8,37.381426,-120.808647,-79,512
49:07.3,37.381426,-120.808647,-77.4,512
49:07.8,37.381426,-120.808647,-76.4,512
49:08.3,37.381426,-120.808647,-76.6,512
49:08.7,37.381426,-120.808648,-76.6,512
49:08.8,37.381426,-120.808648,-77.2,512
49:09.3,37.381426,-120.808648,-77.4,512
49:09.8,37.381426,-120.808648,-77.7,512
49:10.3,37.381426,-120.808648,-77.5,512
49:10.7,37.381425,-120.808648,-77.5,512
49:10.8,37.381425,-120.808648,-77.2,512
49:11.3,37.381425,-120.808648,-77.3,512
49:11.8,37.381425,-120.808648,-77.8,512
49:12.8,37.381425,-120.808648,-77.3,512
49:13.3,37.381425,-120.808648,-77.8,512
49:13.8,37.381425,-120.808648,-77.9,512
49:14.3,37.381425,-120.808648,-77.2,512
49:14.7,37.381424,-120.80865,-77.2,512
49:14.8,37.381424,-120.80865,-78.2,512
49:15.3,37.381424,-120.80865,-79.1,512
49:15.7,37.381422,-120.808652,-79.1,512
49:15.8,37.381422,-120.808652,-77.8,512
49:16.3,37.381422,-120.808652,-80.4,512
49:16.7,37.381419,-120.808654,-80.4,512
49:16.8,37.381419,-120.808654,-80.8,512
49:17.3,37.381419,-120.808654,-81.1,512
49:17.7,37.381418,-120.808655,-81.1,512
49:17.8,37.381418,-120.808655,-80.2,512
49:18.3,37.381418,-120.808655,-77.5,512
49:18.7,37.381417,-120.808655,-77.5,512
49:18.9,37.381417,-120.808655,-77.4,512
49:19.4,37.381417,-120.808655,-79,512
49:19.9,37.381417,-120.808655,-79.2,512
49:20.4,37.381417,-120.808655,-78.7,512
49:20.9,37.381417,-120.808655,-77.5,512
49:21.4,37.381417,-120.808655,-85,512
49:21.9,37.381417,-120.808655,-89.4,512
49:22.4,37.381417,-120.808655,-82.8,512
49:22.7,37.381414,-120.80866,-82.8,512
49:22.9,37.381414,-120.80866,-83.8,512
49:23.4,37.381414,-120.80866,-85.7,512
49:23.7,37.381413,-120.808662,-85.7,512
49:23.9,37.381413,-120.808662,-79.9,512
49:24.4,37.381413,-120.808662,-77,512
49:24.9,37.381413,-120.808662,-78.7,512
49:25.4,37.381413,-120.808662,-78,512
49:25.7,37.381412,-120.808664,-78,512
49:25.9,37.381412,-120.808664,-80.2,512
49:26.4,37.381412,-120.808664,-85.7,512
49:26.7,37.38141,-120.808667,-85.7,512
49:26.9,37.38141,-120.808667,-84.6,512
49:27.4,37.38141,-120.808667,-89.4,512
49:27.7,37.381408,-120.80867,-89.4,512
49:27.9,37.381408,-120.80867,-89.8,512
49:28.4,37.381408,-120.80867,-92.2,512
49:28.7,37.381405,-120.808675,-92.2,512
49:28.9,37.381405,-120.808675,-85.2,512
49:29.4,37.381405,-120.808675,-85.1,512
49:29.7,37.381404,-120.80868,-85.1,512
49:29.9,37.381404,-120.80868,-85.7,512
49:30.5,37.381404,-120.80868,-76.9,512
49:30.7,37.381403,-120.808685,-76.9,512
49:31.0,37.381403,-120.808685,-74.4,512
49:31.5,37.381403,-120.808685,-74.9,512
49:31.7,37.381401,-120.808687,-74.9,512
49:32.0,37.381401,-120.808687,-75.6,512
49:32.5,37.381401,-120.808687,-76.5,512
49:32.7,37.3814,-120.808689,-76.5,512
49:33.0,37.3814,-120.808689,-74.4,512
49:33.5,37.3814,-120.808689,-74,512
49:33.7,37.3814,-120.808692,-74,512
49:34.0,37.3814,-120.808692,-76.3,512
49:34.5,37.3814,-120.808692,-78.1,512
49:34.7,37.381396,-120.808696,-78.1,512
49:35.0,37.381396,-120.808696,-82.5,512
49:35.5,37.381396,-120.808696,-87.5,512
49:35.7,37.381386,-120.8087,-87.5,512
49:36.0,37.381386,-120.8087,-82.5,512
49:36.5,37.381386,-120.8087,-88.4,512
49:36.7,37.38138,-120.808702,-88.4,512
49:37.0,37.38138,-120.808702,-88.7,512
49:37.5,37.38138,-120.808702,-82,512
49:37.7,37.381367,-120.808698,-82,512
49:38.0,37.381367,-120.808698,-76.6,512
49:38.5,37.381367,-120.808698,-76,512
49:38.7,37.381356,-120.808697,-76,512
49:39.0,37.381356,-120.808697,-80,512
49:39.5,37.381356,-120.808697,-85.4,512
49:39.7,37.381344,-120.808699,-85.4,512
49:40.0,37.381344,-120.808699,-84.2,512
49:40.5,37.381344,-120.808699,-80.5,512
49:40.7,37.381333,-120.808698,-80.5,512
49:41.1,37.381333,-120.808698,-83.1,512
49:41.6,37.381333,-120.808698,-84.6,512
49:41.7,37.381323,-120.808694,-84.6,512
49:42.1,37.381323,-120.808694,-81.5,512
49:42.6,37.381323,-120.808694,-86.2,512
49:42.7,37.38131,-120.808694,-86.2,512
49:43.1,37.38131,-120.808694,-84.7,512
49:43.6,37.38131,-120.808694,-80.6,512
49:43.7,37.381299,-120.808692,-80.6,512
49:44.1,37.381299,-120.808692,-82.6,512
49:44.6,37.381299,-120.808692,-85.9,512
49:44.7,37.381287,-120.80869,-85.9,512
49:45.1,37.381287,-120.80869,-80.9,512
49:45.6,37.381287,-120.80869,-82.6,512
49:45.7,37.381275,-120.808685,-82.6,512
49:46.1,37.381275,-120.808685,-86.6,512
49:46.6,37.381275,-120.808685,-81.4,512
49:46.7,37.381264,-120.808684,-81.4,512
49:47.1,37.381264,-120.808684,-85.7,512
49:47.6,37.381264,-120.808684,-85.4,512
49:47.7,37.38125,-120.808685,-85.4,512
49:48.1,37.38125,-120.808685,-84.7,512
49:48.6,37.38125,-120.808685,-81.8,512
49:48.7,37.381236,-120.808684,-81.8,512
49:49.1,37.381236,-120.808684,-85.3,512
49:49.6,37.381236,-120.808684,-83,512
49:49.7,37.381222,-120.808678,-83,512
49:50.1,37.381222,-120.808678,-86.9,512
49:50.6,37.381222,-120.808678,-90.1,512
49:50.7,37.381207,-120.808674,-90.1,512
49:51.1,37.381207,-120.808674,-85.1,512
49:51.6,37.381207,-120.808674,-87.4,512
49:51.7,37.381192,-120.808672,-87.4,512
49:52.1,37.381192,-120.808672,-85.2,512
49:52.6,37.381192,-120.808672,-88.8,512
49:52.7,37.381178,-120.808674,-88.8,512
49:53.1,37.381178,-120.808674,-86,512
49:53.7,37.381178,-120.808674,-87.4,512
49:53.7,37.381165,-120.808674,-87.4,512
49:54.2,37.381165,-120.808674,-87.5,512
49:54.7,37.381165,-120.808674,-88,512
49:54.7,37.381151,-120.808674,-88,512
49:55.2,37.381151,-120.808674,-86.9,512
49:55.7,37.381151,-120.808674,-85.6,512
49:55.7,37.381137,-120.808669,-85.6,512
49:56.2,37.381137,-120.808669,-88.5,512
49:56.7,37.381137,-120.808669,-86.6,512
49:56.7,37.381126,-120.808659,-86.6,512
49:57.2,37.381126,-120.808659,-87.5,512
49:57.7,37.381126,-120.808659,-87.1,512
49:57.7,37.381115,-120.808652,-87.1,512
49:58.2,37.381115,-120.808652,-88.9,512
49:58.7,37.3811,-120.808655,-88.9,512
49:58.7,37.3811,-120.808655,-88.7,512
49:59.2,37.3811,-120.808655,-86.9,512
49:59.7,37.381089,-120.808663,-86.9,512
49:59.7,37.381089,-120.808663,-88.2,512
50:00.2,37.381089,-120.808663,-83.3,512
50:00.7,37.381079,-120.80867,-83.3,512
50:00.7,37.381079,-120.80867,-83.4,512
50:01.2,37.381079,-120.80867,-82.7,512
50:01.7,37.381069,-120.808677,-82.7,512
50:01.7,37.381069,-120.808677,-87.2,512
50:02.7,37.381061,-120.808687,-87.2,512
50:02.7,37.381061,-120.808687,-84.3,512
50:03.2,37.381061,-120.808687,-85.3,512
50:03.7,37.381055,-120.808697,-85.3,512
50:03.7,37.381055,-120.808697,-86.7,512
50:04.2,37.381055,-120.808697,-88.5,512
50:04.7,37.381045,-120.808702,-88.5,512
50:04.7,37.381045,-120.808702,-86.2,512
50:05.2,37.381045,-120.808702,-82.9,512
50:05.7,37.381036,-120.808706,-82.9,512
50:05.7,37.381036,-120.808706,-86.1,512
50:06.3,37.381036,-120.808706,-87.3,512
50:06.7,37.381029,-120.808712,-87.3,512
50:06.8,37.381029,-120.808712,-85.7,512
50:07.3,37.381029,-120.808712,-87.2,512
50:07.7,37.381024,-120.80872,-87.2,512
50:07.8,37.381024,-120.80872,-85.7,512
50:08.3,37.381024,-120.80872,-85.5,512
50:08.7,37.381017,-120.808731,-85.5,512
50:08.8,37.381017,-120.808731,-83.7,512
50:09.3,37.381017,-120.808731,-85.4,512
50:09.7,37.38101,-120.808742,-85.4,512
50:09.8,37.38101,-120.808742,-84.2,512
50:10.3,37.38101,-120.808742,-84.7,512
50:10.7,37.381002,-120.808753,-84.7,512
50:10.8,37.381002,-120.808753,-86,512
50:11.3,37.381002,-120.808753,-85.4,512
50:11.7,37.380992,-120.808762,-85.4,512
50:11.8,37.380992,-120.808762,-88.3,512
50:12.3,37.380992,-120.808762,-87.1,512
50:12.7,37.380983,-120.808767,-87.1,512
50:12.8,37.380983,-120.808767,-86.2,512
50:13.3,37.380983,-120.808767,-87.8,512
50:13.7,37.380972,-120.808772,-87.8,512
50:13.8,37.380972,-120.808772,-84.4,512
50:14.3,37.380972,-120.808772,-87,512
50:14.7,37.380962,-120.808773,-87,512
50:14.8,37.380962,-120.808773,-84.5,512
50:15.3,37.380962,-120.808773,-84.6,512
50:15.7,37.380952,-120.808772,-84.6,512
50:15.8,37.380952,-120.808772,-81.9,512
50:16.3,37.380952,-120.808772,-84.5,512
50:16.7,37.380941,-120.808771,-84.5,512
50:16.8,37.380941,-120.808771,-83.6,512
50:17.7,37.38093,-120.808773,-83.6,512
50:17.8,37.38093,-120.808773,-81.2,512
50:18.3,37.38093,-120.808773,-81.1,512
50:18.7,37.380918,-120.808774,-81.1,512
50:18.8,37.380918,-120.808774,-84,512
50:19.3,37.380918,-120.808774,-78.8,512
50:19.7,37.380904,-120.808776,-78.8,512
50:19.8,37.380904,-120.808776,-81.6,512
50:20.3,37.380904,-120.808776,-84.3,512
50:20.7,37.380891,-120.808777,-84.3,512
50:20.9,37.380891,-120.808777,-83.9,512
50:21.4,37.380891,-120.808777,-85.5,512
50:21.7,37.380878,-120.808777,-85.5,512
50:21.9,37.380878,-120.808777,-82.1,512
50:22.4,37.380878,-120.808777,-80.8,512
50:22.7,37.380865,-120.808774,-80.8,512
50:22.9,37.380865,-120.808774,-82.3,512
50:23.4,37.380865,-120.808774,-84.9,512
50:23.7,37.380853,-120.808773,-84.9,512
50:23.9,37.380853,-120.808773,-81,512
50:24.4,37.380853,-120.808773,-80.5,512
50:24.7,37.380841,-120.808771,-80.5,512
50:24.9,37.380841,-120.808771,-81.4,512
50:25.4,37.380841,-120.808771,-81.5,512
50:25.7,37.380828,-120.808768,-81.5,512
50:25.9,37.380828,-120.808768,-84.6,512
50:26.4,37.380828,-120.808768,-83.4,512
50:26.7,37.380814,-120.808766,-83.4,512
50:26.9,37.380814,-120.808766,-82.6,512
50:27.4,37.380814,-120.808766,-83.8,512
50:27.7,37.380803,-120.808763,-83.8,512
50:27.9,37.380803,-120.808763,-82.9,512
50:28.4,37.380803,-120.808763,-84.7,512
50:28.7,37.380791,-120.808765,-84.7,512
50:28.9,37.380791,-120.808765,-85.4,512
50:29.4,37.380791,-120.808765,-86.8,512
50:29.7,37.38078,-120.808767,-86.8,512
50:29.9,37.38078,-120.808767,-83.5,512
50:30.4,37.38078,-120.808767,-82.8,512
50:30.7,37.380769,-120.808768,-82.8,512
50:30.9,37.380769,-120.808768,-84.8,512
50:31.4,37.380769,-120.808768,-82.8,512
50:31.7,37.380756,-120.80877,-82.8,512
50:31.9,37.380756,-120.80877,-82.6,512
50:32.4,37.380756,-120.80877,-83.1,512
50:32.7,37.380743,-120.808772,-83.1,512
50:32.9,37.380743,-120.808772,-84.6,512
50:33.4,37.380743,-120.808772,-81.8,512
50:33.7,37.380731,-120.808769,-81.8,512
50:33.9,37.380731,-120.808769,-83.2,512
50:34.4,37.380731,-120.808769,-85.1,512
50:34.7,37.380719,-120.808768,-85.1,512
50:35.4,37.380719,-120.808768,-78.3,512
50:35.7,37.380706,-120.808768,-78.3,512
50:35.9,37.380706,-120.808768,-80.1,512
50:36.5,37.380706,-120.808768,-82.7,512
50:36.7,37.380694,-120.808768,-82.7,512
50:37.0,37.380694,-120.808768,-81.6,512
50:37.5,37.380694,-120.808768,-85.4,512
50:37.7,37.380683,-120.808769,-85.4,512
50:38.0,37.380683,-120.808769,-83.1,512
50:38.5,37.380683,-120.808769,-86.4,512
50:38.7,37.380673,-120.80877,-86.4,512
50:39.0,37.380673,-120.80877,-86.2,512
50:39.5,37.380673,-120.80877,-81,512
50:39.7,37.380663,-120.808771,-81,512
50:40.0,37.380663,-120.808771,-85.2,512
50:40.5,37.380663,-120.808771,-84.1,512
50:40.8,37.380653,-120.808773,-84.1,512
50:41.0,37.380653,-120.808773,-86.4,512
50:41.5,37.380653,-120.808773,-84.2,512
50:41.7,37.380643,-120.808774,-84.2,512
50:42.0,37.380643,-120.808774,-84.4,512
50:42.5,37.380643,-120.808774,-82.8,512
50:42.7,37.380634,-120.808775,-82.8,512
50:43.0,37.380634,-120.808775,-86.1,512
50:43.5,37.380634,-120.808775,-86.7,512
50:43.8,37.380625,-120.808775,-86.7,512
50:44.0,37.380625,-120.808775,-83.6,512
50:44.8,37.380616,-120.808779,-83.6,512
50:45.0,37.380616,-120.808779,-84.9,512
50:45.5,37.380616,-120.808779,-84.5,512
50:45.7,37.380607,-120.808784,-84.5,512
50:46.0,37.380607,-120.808784,-83.9,512
50:46.5,37.380607,-120.808784,-85.1,512
